,weather
1445,Heavy snow
1446,Heavy snow
1447,Heavy snow
1448,Heavy snow
1449,Heavy snow
1450,Heavy snow
1451,Heavy snow
1452,Heavy snow
1453,Heavy snow
1454,Heavy snow
1455,Heavy snow
1456,Heavy snow
1457,Heavy snow
1458,Heavy snow
1459,Heavy snow
1460,Heavy snow
1461,Heavy snow
1462,Heavy snow
1463,Heavy snow
1464,Heavy snow
1465,Heavy snow
1466,Heavy snow
1467,Heavy snow
1468,Heavy snow
1469,Heavy snow
1470,Heavy snow
1471,Heavy snow
1472,Heavy snow
1473,Heavy snow
1474,Heavy snow
1475,Heavy snow
1476,Heavy snow
1477,Heavy snow
1478,Heavy snow
1479,Heavy snow
1480,Heavy snow
1481,Heavy snow
1482,Heavy snow
1483,Heavy snow
1484,Heavy snow
1485,Heavy snow
1486,Heavy snow
1487,Heavy snow
1488,Heavy snow
1489,Heavy snow
1490,Heavy snow
1491,Heavy snow
1492,Heavy snow
1493,Heavy snow
1494,Heavy snow
1495,Heavy snow
1496,Heavy snow
1497,Heavy snow
1498,Heavy snow
1499,Heavy snow
1500,Heavy snow
1501,Heavy snow
1502,Heavy snow
1503,Heavy snow
1504,Heavy snow
1505,Heavy snow
1506,Heavy snow
1507,Heavy snow
1508,Heavy snow
1509,Heavy snow
1510,Heavy snow
1511,Heavy snow
1512,Heavy snow
1513,Heavy snow
1514,Heavy snow
1515,Heavy snow
1516,Heavy snow
1517,Heavy snow
1518,Heavy snow
1519,Heavy snow
1520,Heavy snow
1521,Heavy snow
1522,Heavy snow
1523,Heavy snow
1524,Heavy snow
1525,Heavy snow
1526,Heavy snow
1527,Heavy snow
1528,Heavy snow
1529,Heavy snow
1530,Heavy snow
1531,Heavy snow
1532,Heavy snow
1533,Heavy snow
1534,Heavy snow
1535,Heavy snow
1536,Heavy snow
1537,Heavy snow
1538,Heavy snow
1539,Heavy snow
1540,Heavy snow
1541,Heavy snow
1542,Heavy snow
1543,Heavy snow
1544,Heavy snow
1545,Heavy snow
1546,Heavy snow
1547,Heavy snow
1548,Heavy snow
1549,Heavy snow
1550,Heavy snow
1551,Heavy snow
1552,Heavy snow
1553,Heavy snow
1554,Heavy snow
1555,Heavy snow
1556,Heavy snow
1557,Heavy snow
1558,Heavy snow
1559,Heavy snow
1560,Heavy snow
1561,Heavy snow
1562,Heavy snow
1563,Heavy snow
1564,Heavy snow
1565,Heavy snow
1566,Heavy snow
1567,Heavy snow
1568,Heavy snow
1569,Heavy snow
1570,Heavy snow
1571,Heavy snow
1572,Heavy snow
1573,Heavy snow
1574,Heavy snow
1575,Heavy snow
1576,Heavy snow
1577,Heavy snow
1578,Heavy snow
1579,Heavy snow
1580,Heavy snow
1581,Heavy snow
1582,Heavy snow
1583,Heavy snow
1584,Heavy snow
1585,Heavy snow
1586,Heavy snow
1587,Heavy snow
1588,Heavy snow
1589,Heavy snow
1590,Heavy snow
1591,Heavy snow
1592,Heavy snow
1593,Heavy snow
1594,Heavy snow
1595,Heavy snow
1596,Heavy snow
1597,Heavy snow
1598,Heavy snow
1599,Heavy snow
1600,Heavy snow
1601,Heavy snow
1602,Heavy snow
1603,Heavy snow
1604,Heavy snow
1605,Heavy snow
1606,Heavy snow
1607,Heavy snow
1608,Heavy snow
1609,Heavy snow
1610,Heavy snow
1611,Heavy snow
1612,Heavy snow
1613,Heavy snow
1614,Heavy snow
1615,Heavy snow
1616,Heavy snow
1617,Heavy snow
1618,Heavy snow
1619,Heavy snow
1620,Heavy snow
1621,Heavy snow
1622,Heavy snow
1623,Heavy snow
1624,Heavy snow
1625,Heavy snow
1626,Heavy snow
1627,Heavy snow
1628,Heavy snow
1629,Heavy snow
1630,Heavy snow
1631,Heavy snow
1632,Heavy snow
1633,Heavy snow
1634,Heavy snow
1635,Heavy snow
1636,Heavy snow
1637,Heavy snow
1638,Heavy snow
1639,Heavy snow
1640,Heavy snow
1641,Heavy snow
1642,Heavy snow
1643,Heavy snow
1644,Heavy snow
1645,Heavy snow
1646,Heavy snow
1647,Heavy snow
1648,Heavy snow
1649,Heavy snow
1650,Heavy snow
1651,Heavy snow
1652,Heavy snow
1653,Heavy snow
1654,Heavy snow
1655,Heavy snow
1656,Heavy snow
1657,Heavy snow
1658,Heavy snow
1659,Heavy snow
1660,Heavy snow
1661,Heavy snow
1662,Heavy snow
1663,Heavy snow
1664,Heavy snow
1665,Heavy snow
1666,Heavy snow
1667,Heavy snow
1668,Heavy snow
1669,Heavy snow
1670,Heavy snow
1671,Heavy snow
1672,Heavy snow
1673,Heavy snow
1674,Heavy snow
1675,Heavy snow
1676,Heavy snow
1677,Heavy snow
1678,Heavy snow
1679,Heavy snow
1680,Heavy snow
1681,Heavy snow
1682,Heavy snow
1683,Heavy snow
1684,Heavy snow
1685,Heavy snow
1686,Heavy snow
1687,Heavy snow
1688,Heavy snow
1689,Heavy snow
1690,Heavy snow
1691,Heavy snow
1692,Heavy snow
1693,Heavy snow
1694,Heavy snow
1695,Heavy snow
1696,Heavy snow
1697,Heavy snow
1698,Heavy snow
1699,Heavy snow
1700,Heavy snow
1701,Heavy snow
1702,Heavy snow
1703,Heavy snow
1704,Heavy snow
1705,Heavy snow
1706,Heavy snow
1707,Heavy snow
1708,Heavy snow
1709,Heavy snow
1710,Heavy snow
1711,Heavy snow
1712,Heavy snow
1713,Heavy snow
1714,Heavy snow
1715,Heavy snow
1716,Heavy snow
1717,Heavy snow
1718,Heavy snow
1719,Heavy snow
1720,Heavy snow
1721,Heavy snow
1722,Heavy snow
1723,Heavy snow
1724,Heavy snow
1725,Heavy snow
1726,Heavy snow
1727,Heavy snow
1728,Heavy snow
1729,Heavy snow
1730,Heavy snow
1731,Heavy snow
1732,Heavy snow
1733,Heavy snow
1734,Heavy snow
1735,Heavy snow
1736,Heavy snow
1737,Heavy snow
1738,Heavy snow
1739,Heavy snow
1740,Heavy snow
1741,Heavy snow
1742,Heavy snow
1743,Heavy snow
1744,Heavy snow
1745,Heavy snow
1746,Heavy snow
1747,Heavy snow
1748,Heavy snow
1749,Heavy snow
1750,Heavy snow
1751,Heavy snow
1752,Heavy snow
1753,Heavy snow
1754,Heavy snow
1755,Heavy snow
1756,Heavy snow
1757,Heavy snow
1758,Heavy snow
1759,Heavy snow
1760,Heavy snow
1761,Heavy snow
1762,Heavy snow
1763,Heavy snow
1764,Heavy snow
1765,Heavy snow
1766,Heavy snow
1767,Heavy snow
1768,Heavy snow
1769,Heavy snow
1770,Heavy snow
1771,Heavy snow
1772,Heavy snow
1773,Heavy snow
1774,Heavy snow
1775,Heavy snow
1776,Heavy snow
1777,Heavy snow
1778,Heavy snow
1779,Heavy snow
1780,Heavy snow
1781,Heavy snow
1782,Heavy snow
1783,Heavy snow
1784,Heavy snow
1785,Heavy snow
1786,Heavy snow
1787,Heavy snow
1788,Heavy snow
1789,Heavy snow
1790,Heavy snow
1791,Heavy snow
1792,Heavy snow
1793,Heavy snow
1794,Heavy snow
1795,Heavy snow
1796,Heavy snow
1797,Heavy snow
1798,Heavy snow
1799,Heavy snow
1800,Heavy snow
1801,Heavy snow
1802,Heavy snow
1803,Heavy snow
1804,Heavy snow
1805,Heavy snow
1806,Heavy snow
1807,Heavy snow
1808,Heavy snow
1809,Heavy snow
1810,Heavy snow
1811,Heavy snow
1812,Heavy snow
1813,Heavy snow
1814,Heavy snow
1815,Heavy snow
1816,Heavy snow
1817,Heavy snow
1818,Heavy snow
1819,Heavy snow
1820,Heavy snow
1821,Heavy snow
1822,Heavy snow
1823,Heavy snow
1824,Heavy snow
1825,Heavy snow
1826,Heavy snow
1827,Heavy snow
1828,Heavy snow
1829,Heavy snow
1830,Heavy snow
1831,Heavy snow
1832,Heavy snow
1833,Heavy snow
1834,Heavy snow
1835,Heavy snow
1836,Heavy snow
1837,Heavy snow
1838,Heavy snow
1839,Heavy snow
1840,Heavy snow
1841,Heavy snow
1842,Heavy snow
1843,Heavy snow
1844,Heavy snow
1845,Heavy snow
1846,Heavy snow
1847,Heavy snow
1848,Heavy snow
1849,Heavy snow
1850,Heavy snow
1851,Heavy snow
1852,Heavy snow
1853,Heavy snow
1854,Heavy snow
1855,Heavy snow
1856,Heavy snow
1857,Heavy snow
1858,Heavy snow
1859,Heavy snow
1860,Heavy snow
1861,Heavy snow
1862,Overcast
1863,Overcast
1864,Overcast
1865,Overcast
1866,Overcast
1867,Overcast
1868,Overcast
1869,Overcast
1870,Overcast
1871,Overcast
1872,Overcast
1873,Overcast
1874,Overcast
1875,Overcast
1876,Overcast
1877,Overcast
1878,Overcast
1879,Overcast
1880,Overcast
1881,Overcast
1882,Overcast
1883,Overcast
1884,Overcast
1885,Overcast
1886,Overcast
1887,Overcast
1888,Overcast
1889,Overcast
1890,Overcast
1891,Overcast
1892,Overcast
1893,Overcast
1894,Overcast
1895,Overcast
1896,Overcast
1897,Overcast
1898,Overcast
1899,Overcast
1900,Overcast
1901,Overcast
1902,Overcast
1903,Overcast
1904,Overcast
1905,Overcast
1906,Overcast
1907,Overcast
1908,Overcast
1909,Overcast
1910,Overcast
1911,Overcast
1912,Overcast
1913,Overcast
1914,Overcast
1915,Overcast
1916,Overcast
1917,Overcast
1918,Overcast
1919,Overcast
1920,Overcast
1921,Overcast
1922,Overcast
1923,Overcast
1924,Overcast
1925,Overcast
1926,Overcast
1927,Overcast
1928,Overcast
1929,Overcast
1930,Overcast
1931,Overcast
1932,Overcast
1933,Overcast
1934,Overcast
1935,Overcast
1936,Overcast
1937,Overcast
1938,Overcast
1939,Overcast
1940,Overcast
1941,Overcast
1942,Overcast
1943,Overcast
1944,Overcast
1945,Overcast
1946,Overcast
1947,Overcast
1948,Overcast
1949,Overcast
1950,Overcast
1951,Overcast
1952,Overcast
1953,Overcast
1954,Overcast
1955,Overcast
1956,Overcast
1957,Overcast
1958,Overcast
1959,Overcast
1960,Overcast
1961,Overcast
1962,Overcast
1963,Overcast
1964,Overcast
1965,Overcast
1966,Overcast
1967,Overcast
1968,Overcast
1969,Overcast
1970,Overcast
1971,Overcast
1972,Overcast
1973,Overcast
1974,Overcast
1975,Overcast
1976,Overcast
1977,Overcast
1978,Overcast
1979,Overcast
1980,Overcast
1981,Overcast
1982,Overcast
1983,Overcast
1984,Overcast
1985,Overcast
1986,Overcast
1987,Overcast
1988,Overcast
1989,Overcast
1990,Overcast
1991,Overcast
1992,Overcast
1993,Overcast
1994,Overcast
1995,Overcast
1996,Overcast
1997,Overcast
1998,Overcast
1999,Overcast
2000,Overcast
2001,Overcast
2002,Overcast
2003,Overcast
2004,Overcast
2005,Overcast
2006,Overcast
2007,Overcast
2008,Overcast
2009,Overcast
2010,Overcast
2011,Overcast
2012,Overcast
2013,Overcast
2014,Overcast
2015,Overcast
2016,Overcast
2017,Overcast
2018,Overcast
2019,Overcast
2020,Overcast
2021,Overcast
2022,Overcast
2023,Overcast
2024,Overcast
2025,Overcast
2026,Overcast
2027,Overcast
2028,Overcast
2029,Overcast
2030,Overcast
2031,Overcast
2032,Overcast
2033,Overcast
2034,Overcast
2035,Overcast
2036,Overcast
2037,Overcast
2038,Overcast
2039,Overcast
2040,Overcast
2041,Overcast
2042,Overcast
2043,Overcast
2044,Overcast
2045,Overcast
2046,Overcast
2047,Overcast
2048,Overcast
2049,Overcast
2050,Overcast
2051,Overcast
2052,Overcast
2053,Overcast
2054,Overcast
2055,Overcast
2056,Overcast
2057,Overcast
2058,Overcast
2059,Overcast
2060,Overcast
2061,Overcast
2062,Overcast
2063,Overcast
2064,Overcast
2065,Overcast
2066,Overcast
2067,Overcast
2068,Overcast
2069,Overcast
2070,Overcast
2071,Overcast
2072,Overcast
2073,Overcast
2074,Overcast
2075,Overcast
2076,Overcast
2077,Overcast
2078,Overcast
2079,Overcast
2080,Overcast
2081,Overcast
2082,Overcast
2083,Overcast
2084,Overcast
2085,Overcast
2086,Overcast
2087,Overcast
2088,Overcast
2089,Overcast
2090,Overcast
2091,Overcast
2092,Overcast
2093,Overcast
2094,Overcast
2095,Overcast
2096,Overcast
2097,Overcast
2098,Overcast
2099,Overcast
2100,Overcast
2101,Overcast
2102,Overcast
2103,Overcast
2104,Overcast
2105,Overcast
2106,Overcast
2107,Overcast
2108,Overcast
2109,Overcast
2110,Overcast
2111,Overcast
2112,Overcast
2113,Overcast
2114,Overcast
2115,Overcast
2116,Overcast
2117,Overcast
2118,Overcast
2119,Overcast
2120,Overcast
2121,Overcast
2122,Overcast
2123,Overcast
2124,Overcast
2125,Overcast
2126,Overcast
2127,Overcast
2128,Overcast
2129,Overcast
2130,Overcast
2131,Overcast
2132,Overcast
2133,Overcast
2134,Overcast
2135,Overcast
2136,Overcast
2137,Overcast
2138,Overcast
2139,Overcast
2140,Overcast
2141,Overcast
2142,Overcast
2143,Overcast
2144,Overcast
2145,Overcast
2146,Overcast
2147,Overcast
2148,Overcast
2149,Overcast
2150,Overcast
2151,Overcast
2152,Overcast
2153,Overcast
2154,Overcast
2155,Overcast
2156,Overcast
2157,Overcast
2158,Overcast
2159,Overcast
2160,Overcast
2161,Overcast
2162,Overcast
2163,Overcast
2164,Overcast
2165,Overcast
2166,Overcast
2167,Overcast
2168,Overcast
2169,Overcast
2170,Overcast
2171,Overcast
2172,Overcast
2173,Overcast
2174,Overcast
2175,Overcast
2176,Overcast
2177,Overcast
2178,Overcast
2179,Overcast
2180,Overcast
2181,Overcast
2182,Overcast
2183,Overcast
2184,Overcast
2185,Overcast
2186,Overcast
2187,Overcast
2188,Overcast
2189,Overcast
2190,Overcast
2191,Overcast
2192,Overcast
2193,Overcast
2194,Overcast
2195,Overcast
2196,Overcast
2197,Overcast
2198,Overcast
2199,Overcast
2200,Overcast
2201,Overcast
2202,Overcast
2203,Overcast
2204,Overcast
2205,Overcast
2206,Overcast
2207,Overcast
2208,Overcast
2209,Overcast
2210,Overcast
2211,Overcast
2212,Overcast
2213,Overcast
2214,Overcast
2215,Overcast
2216,Overcast
2217,Overcast
2218,Overcast
2219,Overcast
2220,Overcast
2221,Overcast
2222,Overcast
2223,Overcast
2224,Overcast
2225,Overcast
2226,Overcast
2227,Overcast
2228,Overcast
2229,Overcast
2230,Overcast
2231,Overcast
2232,Overcast
2233,Overcast
2234,Overcast
2235,Overcast
2236,Overcast
2237,Overcast
2238,Overcast
2239,Overcast
2240,Overcast
2241,Overcast
2242,Overcast
2243,Overcast
2244,Overcast
2245,Overcast
2246,Overcast
2247,Overcast
2248,Overcast
2249,Overcast
2250,Overcast
2251,Overcast
2252,Overcast
2253,Overcast
2254,Overcast
2255,Overcast
2256,Overcast
2257,Overcast
2258,Overcast
2259,Overcast
2260,Overcast
2261,Overcast
2262,Overcast
2263,Overcast
2264,Overcast
2265,Overcast
2266,Overcast
2267,Overcast
2268,Overcast
2269,Overcast
2270,Overcast
2271,Overcast
2272,Overcast
2273,Overcast
2274,Overcast
2275,Overcast
2276,Overcast
2277,Overcast
2278,Overcast
2279,Overcast
2280,Overcast
2281,Overcast
2282,Overcast
2283,Overcast
2284,Overcast
2285,Overcast
2286,Overcast
2287,Overcast
2288,Overcast
2289,Overcast
2290,Overcast
2291,Overcast
2292,Overcast
2293,Overcast
2294,Overcast
2295,Overcast
2296,Overcast
2297,Overcast
2298,Overcast
2299,Overcast
2300,Overcast
2301,Overcast
2302,Overcast
2303,Overcast
2304,Overcast
2305,Overcast
2306,Overcast
2307,Overcast
2308,Overcast
2309,Overcast
2310,Overcast
2311,Overcast
2312,Overcast
2313,Overcast
2314,Overcast
2315,Overcast
2316,Overcast
2317,Overcast
2318,Overcast
2319,Overcast
2320,Overcast
2321,Overcast
2322,Overcast
2323,Overcast
2324,Overcast
2325,Overcast
2326,Overcast
2327,Overcast
2328,Overcast
2329,Overcast
2330,Overcast
2331,Overcast
2332,Overcast
2333,Overcast
2334,Overcast
2335,Overcast
2336,Overcast
2337,Overcast
2338,Overcast
2339,Overcast
2340,Overcast
2341,Overcast
2342,Overcast
2343,Overcast
2344,Overcast
2345,Overcast
2346,Overcast
2347,Overcast
2348,Overcast
2349,Overcast
2350,Overcast
2351,Overcast
2352,Overcast
2353,Overcast
2354,Overcast
2355,Overcast
2356,Overcast
2357,Overcast
2358,Overcast
2359,Overcast
2360,Overcast
2361,Overcast
2362,Overcast
2363,Overcast
2364,Overcast
2365,Overcast
2366,Overcast
2367,Overcast
2368,Overcast
2369,Overcast
2370,Overcast
2371,Overcast
2372,Overcast
2373,Overcast
2374,Overcast
2375,Overcast
2376,Overcast
2377,Overcast
2378,Overcast
2379,Overcast
2380,Overcast
2381,Overcast
2382,Overcast
2383,Overcast
2384,Overcast
2385,Overcast
2386,Overcast
2387,Overcast
2388,Overcast
2389,Overcast
2390,Overcast
2391,Overcast
2392,Overcast
2393,Overcast
2394,Overcast
2395,Overcast
2396,Overcast
2397,Overcast
2398,Overcast
2399,Overcast
2400,Overcast
2401,Overcast
2402,Overcast
2403,Overcast
2404,Overcast
2405,Overcast
2406,Overcast
2407,Overcast
2408,Overcast
2409,Overcast
2410,Overcast
2411,Overcast
2412,Overcast
2413,Overcast
2414,Overcast
2415,Overcast
2416,Overcast
2417,Overcast
2418,Overcast
2419,Overcast
2420,Overcast
2421,Overcast
2422,Overcast
2423,Overcast
2424,Overcast
2425,Overcast
2426,Overcast
2427,Overcast
2428,Overcast
2429,Overcast
2430,Overcast
2431,Overcast
2432,Overcast
2433,Overcast
2434,Overcast
2435,Overcast
2436,Overcast
2437,Overcast
2438,Overcast
2439,Overcast
2440,Overcast
2441,Overcast
2442,Overcast
2443,Overcast
2444,Overcast
2445,Overcast
2446,Overcast
2447,Overcast
2448,Overcast
2449,Overcast
2450,Overcast
2451,Overcast
2452,Overcast
2453,Overcast
2454,Overcast
2455,Overcast
2456,Overcast
2457,Overcast
2458,Overcast
2459,Overcast
2460,Overcast
2461,Overcast
2462,Overcast
2463,Overcast
2464,Overcast
2465,Overcast
2466,Overcast
2467,Overcast
2468,Overcast
2469,Overcast
2470,Overcast
2471,Overcast
2472,Overcast
2473,Overcast
2474,Overcast
2475,Overcast
2476,Overcast
2477,Overcast
2478,Overcast
2479,Overcast
2480,Overcast
2481,Overcast
2482,Overcast
2483,Overcast
2484,Overcast
2485,Overcast
2486,Overcast
2487,Overcast
2488,Overcast
2489,Overcast
2490,Overcast
2491,Overcast
2492,Overcast
2493,Overcast
2494,Overcast
2495,Overcast
2496,Overcast
2497,Overcast
2498,Overcast
2499,Overcast
2500,Overcast
2501,Overcast
2502,Overcast
2503,Overcast
2504,Overcast
2505,Overcast
2506,Overcast
2507,Overcast
2508,Overcast
2509,Overcast
2510,Overcast
2511,Overcast
2512,Overcast
2513,Overcast
2514,Overcast
2515,Overcast
2516,Overcast
2517,Overcast
2518,Overcast
2519,Overcast
2520,Overcast
2521,Overcast
2522,Overcast
2523,Overcast
2524,Overcast
2525,Overcast
2526,Overcast
2527,Overcast
2528,Overcast
2529,Overcast
2530,Overcast
2531,Overcast
2532,Overcast
2533,Overcast
2534,Overcast
2535,Overcast
2536,Overcast
2537,Overcast
2538,Overcast
2539,Overcast
2540,Overcast
2541,Overcast
2542,Overcast
2543,Overcast
2544,Overcast
2545,Overcast
2546,Overcast
2547,Overcast
2548,Overcast
2549,Overcast
2550,Overcast
2551,Overcast
2552,Overcast
2553,Overcast
2554,Overcast
2555,Overcast
2556,Overcast
2557,Overcast
2558,Overcast
2559,Overcast
2560,Overcast
2561,Overcast
2562,Overcast
2563,Overcast
2564,Overcast
2565,Overcast
2566,Overcast
2567,Overcast
2568,Overcast
2569,Overcast
2570,Overcast
2571,Overcast
2572,Overcast
2573,Overcast
2574,Overcast
2575,Overcast
2576,Overcast
2577,Overcast
2578,Overcast
2579,Overcast
2580,Overcast
2581,Overcast
2582,Overcast
2583,Overcast
2584,Overcast
2585,Overcast
2586,Overcast
2587,Overcast
2588,Overcast
2589,Overcast
2590,Overcast
2591,Overcast
2592,Overcast
2593,Overcast
2594,Overcast
2595,Overcast
2596,Overcast
2597,Overcast
2598,Overcast
2599,Overcast
2600,Overcast
2601,Overcast
2602,Overcast
2603,Overcast
2604,Overcast
2605,Overcast
2606,Overcast
2607,Overcast
2608,Overcast
2609,Overcast
2610,Overcast
2611,Overcast
2612,Overcast
2613,Overcast
2614,Overcast
2615,Overcast
2616,Overcast
2617,Overcast
2618,Overcast
2619,Overcast
2620,Overcast
2621,Overcast
2622,Overcast
2623,Overcast
2624,Overcast
2625,Overcast
2626,Overcast
2627,Overcast
2628,Overcast
2629,Overcast
2630,Overcast
2631,Overcast
2632,Overcast
2633,Overcast
2634,Overcast
2635,Overcast
2636,Overcast
2637,Overcast
2638,Overcast
2639,Overcast
2640,Overcast
2641,Overcast
2642,Overcast
2643,Overcast
2644,Overcast
2645,Overcast
2646,Overcast
2647,Overcast
2648,Overcast
2649,Overcast
2650,Overcast
2651,Overcast
2652,Overcast
2653,Overcast
2654,Overcast
2655,Overcast
2656,Overcast
2657,Overcast
2658,Overcast
2659,Overcast
2660,Overcast
2661,Overcast
2662,Overcast
2663,Overcast
2664,Overcast
2665,Overcast
2666,Overcast
2667,Overcast
2668,Overcast
2669,Overcast
2670,Overcast
2671,Overcast
2672,Overcast
2673,Overcast
2674,Overcast
2675,Overcast
2676,Overcast
2677,Overcast
2678,Overcast
2679,Overcast
2680,Overcast
2681,Overcast
2682,Overcast
2683,Overcast
2684,Overcast
2685,Overcast
2686,Overcast
2687,Overcast
2688,Overcast
2689,Overcast
2690,Overcast
2691,Overcast
2692,Overcast
2693,Overcast
2694,Overcast
2695,Overcast
2696,Overcast
2697,Overcast
2698,Overcast
2699,Overcast
2700,Overcast
2701,Overcast
2702,Overcast
2703,Overcast
2704,Overcast
2705,Overcast
2706,Overcast
2707,Overcast
2708,Overcast
2709,Overcast
2710,Overcast
2711,Overcast
2712,Overcast
2713,Overcast
2714,Overcast
2715,Overcast
2716,Overcast
2717,Overcast
